X,Y,OBJECTID,Offense,OffGen,BeginDate,EndDate,Location,Day
-117.428577584359303,47.670374999066041,5349,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-23T20:30:00.000Z,2014-03-24T08:30:00.000Z,1100 Block Of W Sinto Av,Sunday
-117.413275953293962,47.688168027634234,5350,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T06:00:00.000Z,2014-03-25T08:00:00.000Z,100 Block Of W Gray Ct,Tuesday
-117.365705160538667,47.630035729097493,5351,THEFT-OPEN AREA,Theft,2014-03-20T00:00:00.000Z,2014-03-25T05:00:00.000Z,3100 Block Of E 27Th Av,Thursday
-117.365705160538667,47.630035729097493,5352,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-20T00:00:00.000Z,2014-03-25T05:00:00.000Z,3100 Block Of E 27Th Av,Thursday
-117.443196822230775,47.700977606318602,5353,VEH-PROWL,Vehicle Prowling,2014-03-25T04:00:00.000Z,2014-03-25T09:00:00.000Z,4700 Block Of N Belt St,Tuesday
-117.390680575724375,47.693848415470207,5354,VEH-THEFT,Vehicle Theft,2014-03-25T07:45:00.000Z,2014-03-25T07:45:00.000Z,1300 Block Of E Garland Av,Tuesday
-117.426845710124951,47.636503993249562,5355,VEH-PROWL,Vehicle Prowling,2014-03-25T02:00:00.000Z,2014-03-25T05:00:00.000Z,1000 Block Of W 20Th Av,Tuesday
-117.426845710124951,47.636503993249562,5356,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T02:00:00.000Z,2014-03-25T05:00:00.000Z,1000 Block Of W 20Th Av,Tuesday
-117.457997780916671,47.687095510034652,5357,BURGLARY-GARAGE,Burglary,2014-03-24T00:00:00.000Z,2014-03-25T09:00:00.000Z,3200 Block Of W Dalton Av,Monday
-117.412087613569327,47.655745340171009,5358,ASSAULT-SIMPLE,Assault,2014-03-25T08:30:00.000Z,2014-03-25T08:30:00.000Z,0 Block Of W Pacific Av,Tuesday
-117.426384753783523,47.665589426976638,5359,THEFT-FROM BUILDING,Theft,2014-03-24T21:00:00.000Z,2014-03-24T22:00:00.000Z,900 Block Of N Monroe St,Monday
-117.351717715357182,47.655459792015769,5360,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T10:15:00.000Z,2014-03-25T10:15:00.000Z,4000 Block Of E Pacific Av,Tuesday
-117.405655791692652,47.738100201236733,5361,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-25T00:00:00.000Z,2014-03-25T00:00:00.000Z,8800 Block Of N Hill N Dale St,Tuesday
-117.456853165105898,47.682698426579861,5362,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-24T14:00:00.000Z,2014-03-25T10:00:00.000Z,3100 Block Of W Riverview Dr,Monday
-117.432479338644882,47.686237613320678,5363,THEFT-FROM BUILDING,Theft,2014-03-24T22:30:00.000Z,2014-03-24T22:30:00.000Z,1400 Block Of W Euclid Av,Monday
-117.431094460642328,47.655456107494715,5364,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-24T19:00:00.000Z,2014-03-25T11:00:00.000Z,200 Block Of S Adams St,Monday
-117.408616306030552,47.683763527611333,5365,VEH-THEFT-TRAILER,Vehicle Theft,2014-03-24T22:00:00.000Z,2014-03-25T06:00:00.000Z,2800 Block Of N Mayfair St,Monday
-117.394828546931592,47.689275597407587,5366,THEFT-FROM BUILDING,Theft,2014-03-22T16:00:00.000Z,2014-03-22T16:00:00.000Z,1000 Block Of E Courtland Av,Saturday
-117.424095645530301,47.639434738423454,5367,VEH-PROWL,Vehicle Prowling,2014-03-24T19:00:00.000Z,2014-03-25T11:30:00.000Z,1700 Block Of S Lincoln St,Monday
-117.424095645530301,47.639434738423454,5368,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-24T19:00:00.000Z,2014-03-25T11:30:00.000Z,1700 Block Of S Lincoln St,Monday
-117.419233903837224,47.693546998533151,5369,VEH-PROWL,Vehicle Prowling,2014-03-25T02:00:00.000Z,2014-03-25T08:00:00.000Z,3900 Block Of N Stevens St,Tuesday
-117.419233903837224,47.693546998533151,5370,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-25T02:00:00.000Z,2014-03-25T08:00:00.000Z,3900 Block Of N Stevens St,Tuesday
-117.368575975413975,47.627285620653886,5371,VEH-THEFT,Vehicle Theft,2014-03-21T20:30:00.000Z,2014-03-22T10:00:00.000Z,E 30Th Av,Friday
-117.368575975413975,47.627285620653886,5372,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-21T20:30:00.000Z,2014-03-22T10:00:00.000Z,E 30Th Av,Friday
-117.405859916833549,47.741352723100775,5373,THEFT-IDENTITY,Theft,2014-03-21T12:57:00.000Z,2014-03-21T12:57:00.000Z,9200 Block Of N Colton St,Friday
-117.425108045051942,47.647277740355236,5374,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-24T13:17:00.000Z,2014-03-25T13:17:00.000Z,900 Block Of W 9Th Av,Monday
-117.368076167843668,47.687161290619137,5375,THEFT-OPEN AREA,Theft,2014-03-25T13:00:00.000Z,2014-03-25T13:00:00.000Z,2900 Block Of E Liberty Av,Tuesday
-117.368076167843668,47.687161290619137,5376,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T13:00:00.000Z,2014-03-25T13:00:00.000Z,2900 Block Of E Liberty Av,Tuesday
-117.374597827018164,47.711344292142343,5377,THEFT-FROM BUILDING,Theft,2014-03-18T13:39:00.000Z,2014-03-23T13:39:00.000Z,2400 Block Of E Central Av,Tuesday
-117.367947641504628,47.692497718239558,5378,THEFT-FROM BUILDING,Theft,2014-03-22T23:30:00.000Z,2014-03-23T01:30:00.000Z,2900 Block Of E Providence Av,Saturday
-117.349023678079689,47.657111751534231,5379,THEFT-SHOPLIFTING,Theft,2014-03-25T12:43:00.000Z,2014-03-25T12:43:00.000Z,4200 Block Of E Sprague Av,Tuesday
-117.389125534475241,47.680648310225124,5380,VEH-PROWL,Vehicle Prowling,2014-03-25T13:30:00.000Z,2014-03-25T13:30:00.000Z,2500 Block Of N Perry St,Tuesday
-117.395098933178161,47.690041164093259,5381,THEFT-OF MAIL,Theft,2014-03-25T06:30:00.000Z,2014-03-25T12:00:00.000Z,1000 Block Of E Glass Av,Tuesday
-117.339417550478018,47.67293464499749,5382,THEFT-FROM BUILDING,Theft,2014-02-14T14:13:00.000Z,2014-02-14T14:13:00.000Z,4700 Block Of E Trent Av,Wednesday
-117.339417550478018,47.67293464499749,5383,ASSAULT-SIMPLE,Assault,2014-02-14T14:13:00.000Z,2014-02-14T14:13:00.000Z,4700 Block Of E Trent Av,Wednesday
-117.43297528547491,47.63788653579109,5384,VEH-PROWL,Vehicle Prowling,2014-03-24T22:00:00.000Z,2014-03-25T14:00:00.000Z,1800 Block Of S Maple Bl,Monday
-117.452747729303297,47.686212608740227,5385,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-23T09:00:00.000Z,2014-03-24T17:00:00.000Z,2800 Block Of W Euclid Av,Sunday
-117.418112603287625,47.657388923644262,5386,THEFT-SHOPLIFTING,Theft,2014-03-25T14:27:00.000Z,2014-03-25T14:27:00.000Z,400 Block Of W Sprague Av,Tuesday
-117.436408912593066,47.712770107876494,5387,THEFT-FROM BUILDING,Theft,2014-03-21T13:30:00.000Z,2014-03-21T13:30:00.000Z,6000 Block Of N Ash St,Friday
-117.370543792623948,47.669659348583075,5388,THEFT-IDENTITY,Theft,2014-03-25T15:25:00.000Z,2014-03-25T15:25:00.000Z,2700 Block Of E Sharp Av,Tuesday
-117.380332933986111,47.61743447000093,5389,THEFT-OPEN AREA,Theft,2014-03-25T09:00:00.000Z,2014-03-25T15:00:00.000Z,2100 Block Of E Thurston Av,Tuesday
-117.405859916833549,47.741352723100775,5390,THEFT-SHOPLIFTING,Theft,2014-03-25T13:22:00.000Z,2014-03-25T13:22:00.000Z,9200 Block Of N Colton St,Tuesday
-117.411345113583934,47.6898388758717,5391,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T13:16:00.000Z,2014-03-25T13:16:00.000Z,0 Block Of W Glass Av,Tuesday
-117.388240381143405,47.709674708446407,5392,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T15:40:00.000Z,2014-03-25T15:40:00.000Z,1500 Block Of E Joseph Av,Tuesday
-117.416464565787251,47.654532159265344,5393,VEH-PROWL,Vehicle Prowling,2014-03-25T10:00:00.000Z,2014-03-25T16:09:00.000Z,W 2Nd Av,Tuesday
-117.416464565787251,47.654532159265344,5394,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-25T10:00:00.000Z,2014-03-25T16:09:00.000Z,W 2Nd Av,Tuesday
-117.500836695265605,47.726908148515577,5395,THEFT-OF MAIL,Theft,2014-03-04T16:33:00.000Z,2014-03-25T16:33:00.000Z,6300 Block Of W Selkirk Av,Tuesday
-117.42204298498207,47.654501899656317,5396,VEH-THEFT,Vehicle Theft,2014-03-25T14:52:00.000Z,2014-03-25T14:52:00.000Z,W 2Nd Av,Tuesday
-117.396258479687091,47.615479954520957,5397,THEFT-FROM BUILDING,Theft,2014-03-17T08:30:00.000Z,2014-03-17T13:00:00.000Z,4200 Block Of S Conklin St,Monday
-117.390015265200887,47.619972782091409,5398,VEH-PROWL,Vehicle Prowling,2014-03-25T00:00:00.000Z,2014-03-25T05:00:00.000Z,E 38Th Av,Tuesday
-117.41518725759002,47.657402652311518,5399,ASSAULT-SIMPLE,Assault,2014-03-25T15:35:00.000Z,2014-03-25T15:35:00.000Z,200 Block Of W Sprague Av,Tuesday
-117.437159256503477,47.646307081919353,5400,ROBBERY,Robbery,2014-03-25T15:51:00.000Z,2014-03-25T15:51:00.000Z,1700 Block Of W 10Th Av,Tuesday
-117.377746987665702,47.67949405078366,5401,THEFT-FROM BUILDING,Theft,2014-03-25T07:30:00.000Z,2014-03-25T19:25:00.000Z,2100 Block Of E North Crescent Av,Tuesday
-117.426898124016688,47.675664924599666,5402,ROBBERY,Robbery,2014-03-25T14:30:00.000Z,2014-03-25T14:30:00.000Z,1900 Block Of N Monroe St,Tuesday
-117.487552134706419,47.740875954963556,5403,BURGLARY-GARAGE,Burglary,2014-03-10T18:17:00.000Z,2014-03-10T18:17:00.000Z,9100 Block Of N Coursier Ln,Monday
-117.487552134706419,47.740875954963556,5404,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-24T21:00:00.000Z,2014-03-25T05:00:00.000Z,9100 Block Of N Coursier Ln,Monday
-117.442219003859933,47.664355306044023,5405,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-21T18:48:00.000Z,2014-03-25T18:48:00.000Z,2000 Block Of W Broadway Av,Friday
-117.422407208675637,47.653470025305353,5406,VEH-THEFT,Vehicle Theft,2014-03-25T17:28:00.000Z,2014-03-25T17:28:00.000Z,700 Block Of W 3Rd Av,Tuesday
-117.425183950910849,47.675100471682256,5407,THEFT-FROM BUILDING,Theft,2014-03-25T19:20:00.000Z,2014-03-25T19:20:00.000Z,900 Block Of W Indiana Av,Tuesday
-117.382445705934714,47.6706683507986,5408,BURGLARY-GARAGE,Burglary,2014-03-24T19:00:00.000Z,2014-03-25T15:00:00.000Z,1900 Block Of E Sinto Av,Monday
-117.428577584359303,47.670374999066041,5409,VEH-PROWL,Vehicle Prowling,2014-03-25T18:50:00.000Z,2014-03-25T20:10:00.000Z,1100 Block Of W Sinto Av,Tuesday
-117.428577584359303,47.670374999066041,5410,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T18:50:00.000Z,2014-03-25T20:10:00.000Z,1100 Block Of W Sinto Av,Tuesday
-117.420587813340092,47.694591940321899,5411,VEH-PROWL,Vehicle Prowling,2014-03-24T20:00:00.000Z,2014-03-25T04:45:00.000Z,4000 Block Of N Howard St,Monday
-117.402359023094888,47.72373117789347,5412,VEH-THEFT PLATES/TABS,Vehicle Theft,2014-03-25T21:14:00.000Z,2014-03-25T21:14:00.000Z,7300 Block Of N Standard St,Tuesday
-117.437332528780345,47.665406101279757,5413,THEFT-FROM BUILDING,Theft,2014-03-23T16:00:00.000Z,2014-03-23T16:00:00.000Z,1700 Block Of W Mallon Av,Sunday
-117.467312502057865,47.723269546443568,5414,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T19:28:00.000Z,2014-03-25T19:28:00.000Z,3800 Block Of W Indian Trail Rd,Tuesday
-117.410904592225378,47.661126825202508,5415,THEFT-SHOPLIFTING,Theft,2014-03-25T23:10:00.000Z,2014-03-26T23:14:00.000Z,0 Block Of E Olive Av,Tuesday
-117.399151609337537,47.703061229891276,5416,ASSAULT-SIMPLE,Assault,2014-03-25T23:43:00.000Z,2014-03-25T23:43:00.000Z,700 Block Of E Olympic Av,Tuesday
-117.399151609337537,47.703061229891276,5417,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T23:43:00.000Z,2014-03-25T23:43:00.000Z,700 Block Of E Olympic Av,Tuesday
-117.369949945134209,47.630060748161114,5418,ROBBERY,Robbery,2014-03-25T20:17:00.000Z,2014-03-25T20:17:00.000Z,2800 Block Of E 27Th Av,Tuesday
-117.438193032190952,47.65373068557868,5419,DRUGS-POSSESS,Drugs,2014-03-25T18:56:00.000Z,2014-03-25T18:56:00.000Z,1800 Block Of W 3Rd Av,Tuesday
-117.438193032190952,47.65373068557868,5420,THEFT-SHOPLIFTING,Theft,2014-03-25T18:56:00.000Z,2014-03-25T18:56:00.000Z,1800 Block Of W 3Rd Av,Tuesday
-117.410687768385287,47.673112454302526,5421,THEFT-SHOPLIFTING,Theft,2014-03-26T00:55:00.000Z,2014-03-26T01:00:00.000Z,1700 Block Of N Division St,Wednesday
-117.462341829485695,47.715397970618326,5422,ASSAULT-SIMPLE,Assault,2014-03-26T03:38:00.000Z,2014-03-26T03:38:00.000Z,3400 Block Of W Francis Av,Wednesday
-117.423877256752959,47.6562582479174,5423,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T03:00:00.000Z,2014-03-26T03:00:00.000Z,800 Block Of W 1St Av,Wednesday
-117.428326902143894,47.682194874203994,5424,VEH-PROWL,Vehicle Prowling,2014-03-25T06:11:00.000Z,2014-03-26T06:11:00.000Z,1100 Block Of W Chelan Av,Tuesday
-117.422493626194864,47.68036832170089,5425,VEH-PROWL,Vehicle Prowling,2014-03-25T16:00:00.000Z,2014-03-26T07:00:00.000Z,700 Block Of W Jackson Av,Tuesday
-117.422493626194864,47.68036832170089,5426,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T16:00:00.000Z,2014-03-26T07:00:00.000Z,700 Block Of W Jackson Av,Tuesday
-117.413383328469962,47.648215785625709,5427,DRUGS-POSSESS,Drugs,2014-03-26T02:40:00.000Z,2014-03-26T02:40:00.000Z,100 Block Of W 8Th Av,Wednesday
-117.452278194681639,47.709715858565843,5428,VEH-PROWL,Vehicle Prowling,2014-03-25T22:00:00.000Z,2014-03-26T06:00:00.000Z,5600 Block Of N Loma Dr,Tuesday
-117.452278194681639,47.709715858565843,5429,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T22:00:00.000Z,2014-03-26T06:00:00.000Z,5600 Block Of N Loma Dr,Tuesday
-117.423964510558008,47.67764623714482,5430,VEH-PROWL,Vehicle Prowling,2014-03-26T00:00:00.000Z,2014-03-26T08:00:00.000Z,800 Block Of W Mansfield Av,Wednesday
-117.423964510558008,47.67764623714482,5431,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T00:00:00.000Z,2014-03-26T08:00:00.000Z,800 Block Of W Mansfield Av,Wednesday
-117.367872299338472,47.705319367070665,5432,THEFT-FROM BUILDING,Theft,2014-03-24T09:00:00.000Z,2014-03-26T09:00:00.000Z,5200 Block Of N Regal St,Monday
-117.402984681368721,47.693840913060718,5433,VEH-THEFT,Vehicle Theft,2014-03-26T08:27:00.000Z,2014-03-26T08:27:00.000Z,500 Block Of E Garland Av,Wednesday
-117.42791043377558,47.6413848195279,5434,VEH-PROWL,Vehicle Prowling,2014-03-25T20:00:00.000Z,2014-03-26T09:00:00.000Z,1500 Block Of S Madison St,Tuesday
-117.338930703809979,47.70040398270892,5435,VEH-PROWL,Vehicle Prowling,2014-03-25T18:00:00.000Z,2014-03-26T06:20:00.000Z,4800 Block Of E Valley Springs Rd,Tuesday
-117.338930703809979,47.70040398270892,5436,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-18T18:00:00.000Z,2014-03-19T06:00:00.000Z,4800 Block Of E Valley Springs Rd,Tuesday
-117.338930703809979,47.70040398270892,5437,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-18T18:00:00.000Z,2014-03-19T06:00:00.000Z,4800 Block Of E Valley Springs Rd,Tuesday
-117.397705837736765,47.653588788669872,5438,THEFT-OPEN AREA,Theft,2014-03-06T12:00:00.000Z,2014-03-06T12:00:00.000Z,900 Block Of E 3Rd Av,Thursday
-117.443977701399092,47.68272759222787,5439,VEH-PROWL,Vehicle Prowling,2014-03-25T22:00:00.000Z,2014-03-26T09:00:00.000Z,2100 Block Of W Buckeye Av,Tuesday
-117.443977701399092,47.68272759222787,5440,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T22:00:00.000Z,2014-03-26T09:00:00.000Z,2100 Block Of W Buckeye Av,Tuesday
-117.426620802147383,47.687884656931089,5441,THEFT-PICK POCKET,Theft,2014-03-26T11:18:00.000Z,2014-03-26T11:18:00.000Z,W Alice Av,Wednesday
-117.384039907137719,47.657245177220872,5442,BURGLARY-COMMERCIAL,Burglary,2014-03-26T06:08:00.000Z,2014-03-26T06:08:00.000Z,1800 Block Of E Sprague Av,Wednesday
-117.425877961681451,47.701868686489902,5443,BURGLARY-FENCED AREA,Burglary,2014-03-26T11:35:00.000Z,2014-03-26T11:45:00.000Z,4800 Block Of N Monroe St,Wednesday
-117.388442977430344,47.647257776414385,5444,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T11:27:00.000Z,2014-03-26T11:27:00.000Z,1500 Block Of E 9Th Av,Wednesday
-117.411191651223476,47.714430470794774,5445,VEH-THEFT,Vehicle Theft,2014-03-26T11:46:00.000Z,2014-03-26T11:46:00.000Z,6200 Block Of N Division St,Wednesday
-117.405859916833549,47.741352723100775,5446,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-14T07:50:00.000Z,2014-03-14T07:50:00.000Z,9200 Block Of N Colton St,Friday
-117.41203748934926,47.656383231233349,5447,DRUGS-POSSESS,Drugs,2014-03-26T12:13:00.000Z,2014-03-26T12:13:00.000Z,100 Block Of S State St,Wednesday
-117.398393264372928,47.631515817585658,5448,BURGLARY-RESIDNTL,Burglary,2014-03-26T12:20:00.000Z,2014-03-26T12:20:00.000Z,800 Block Of E 26Th Av,Wednesday
-117.434374480095968,47.680380523016403,5449,ASSAULT-SIMPLE,Assault,2014-03-26T12:54:00.000Z,2014-03-26T12:54:00.000Z,1500 Block Of W Jackson Av,Wednesday
-117.423610573246805,47.681304603939026,5450,VEH-PROWL,Vehicle Prowling,2014-03-26T10:30:00.000Z,2014-03-26T10:30:00.000Z,2600 Block Of N Post St,Wednesday
-117.423610573246805,47.681304603939026,5451,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T10:30:00.000Z,2014-03-26T10:30:00.000Z,2600 Block Of N Post St,Wednesday
-117.416687628434559,47.652313316681983,5452,VEH-THEFT PLATES/TABS,Vehicle Theft,2014-03-25T23:00:00.000Z,2014-03-26T13:00:00.000Z,300 Block Of W 4Th Av,Tuesday
-117.394721706624281,47.669530434804763,5453,VEH-PROWL,Vehicle Prowling,2014-02-24T00:00:00.000Z,2014-02-24T23:59:00.000Z,1000 Block Of E Sharp Av,Saturday
-117.383419764507522,47.674904790849283,5454,BURGLARY-RESIDNTL,Burglary,2014-03-26T13:48:00.000Z,2014-03-26T13:48:00.000Z,1800 Block Of E South Riverton Av,Wednesday
-117.366829993616435,47.619864059146167,5455,THEFT-FROM BUILDING,Theft,2014-03-21T14:30:00.000Z,2014-03-21T17:00:00.000Z,3000 Block Of E 37Th Av,Friday
-117.406953860901183,47.744069425605595,5456,THEFT-SHOPLIFTING,Theft,2014-03-26T15:22:00.000Z,2014-03-26T15:22:00.000Z,9500 Block Of N Newport Hy ,Wednesday
-117.411232457111623,47.70116901356181,5457,THEFT-SHOPLIFTING,Theft,2014-03-19T12:00:00.000Z,2014-03-26T12:00:00.000Z,4800 Block Of N Division St,Wednesday
-117.39626356805465,47.715059667508832,5458,ASSAULT-SIMPLE,Assault,2014-03-26T08:24:00.000Z,2014-03-26T08:24:00.000Z,900 Block Of E Francis Av,Wednesday
-117.448556303801453,47.669900455553176,5459,BURGLARY-RESIDNTL,Burglary,2014-03-26T13:48:00.000Z,2014-03-26T13:48:00.000Z,2500 Block Of W Sinto Av,Wednesday
-117.392469819027198,47.644522852599614,5460,ASSAULT-SIMPLE,Assault,2014-03-26T11:45:00.000Z,2014-03-26T11:45:00.000Z,1200 Block Of E 12Th Av,Wednesday
-117.392469819027198,47.644522852599614,5461,CARJACKING,Robbery,2014-03-26T11:45:00.000Z,2014-03-26T11:45:00.000Z,1200 Block Of E 12Th Av,Wednesday
-117.379202808498675,47.628215255115236,5462,VEH-PROWL,Vehicle Prowling,2014-03-25T17:15:00.000Z,2014-03-26T09:00:00.000Z,2200 Block Of E 29Th Av,Tuesday
-117.379202808498675,47.628215255115236,5463,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-25T17:15:00.000Z,2014-03-26T09:00:00.000Z,2200 Block Of E 29Th Av,Tuesday
-117.379202808498675,47.628215255115236,5464,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-25T17:15:00.000Z,2014-03-26T09:00:00.000Z,2200 Block Of E 29Th Av,Tuesday
-117.411233664348799,47.700719002075168,5465,THEFT-SHOPLIFTING,Theft,2014-03-26T14:28:00.000Z,2014-03-26T14:28:00.000Z,4700 Block Of N Division St,Wednesday
-117.438542314221024,47.718508583691701,5466,BURGLARY-RESIDNTL,Burglary,2014-03-26T16:07:00.000Z,2014-03-26T16:07:00.000Z,1800 Block Of W Northridge Ct,Wednesday
-117.450806987013365,47.632402853088536,5467,VEH-THEFT,Vehicle Theft,2014-03-26T12:51:00.000Z,2014-03-26T12:51:00.000Z,2600 Block Of W Westwood Ln,Wednesday
-117.450806987013365,47.632402853088536,5468,THEFT-FROM BUILDING,Theft,2014-03-26T12:51:00.000Z,2014-03-26T12:51:00.000Z,2600 Block Of W Westwood Ln,Wednesday
-117.474216127487566,47.718772589031445,5469,BURGLARY-GARAGE,Burglary,2014-03-25T21:00:00.000Z,2014-03-26T09:00:00.000Z,6700 Block Of N Greenwood Bl,Tuesday
-117.410904592225378,47.661126825202508,5470,VEH-THEFT,Vehicle Theft,2014-03-26T15:01:00.000Z,2014-03-26T15:01:00.000Z,0 Block Of E Olive Av,Wednesday
-117.410904592225378,47.661126825202508,5471,ASSAULT-WEAPON,Assault,2014-03-26T15:01:00.000Z,2014-03-26T15:01:00.000Z,0 Block Of E Olive Av,Wednesday
-117.410904592225378,47.661126825202508,5472,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T15:01:00.000Z,2014-03-26T15:01:00.000Z,0 Block Of E Olive Av,Wednesday
-117.419464420652417,47.671309561302458,5473,VEH-PROWL,Vehicle Prowling,2014-03-26T17:00:00.000Z,2014-03-26T19:00:00.000Z,500 Block Of W Maxwell Av,Wednesday
-117.419464420652417,47.671309561302458,5474,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T17:00:00.000Z,2014-03-26T19:00:00.000Z,500 Block Of W Maxwell Av,Wednesday
-117.410986691826807,47.701073816981136,5475,THEFT-SHOPLIFTING,Theft,2014-03-26T20:05:00.000Z,2014-03-26T20:05:00.000Z,4700 Block Of N Division St,Wednesday
-117.404563011430454,47.648581563669921,5476,THEFT-FROM BUILDING,Theft,2014-03-26T09:45:00.000Z,2014-03-26T20:30:00.000Z,400 Block Of E 7Th Av,Wednesday
-117.410988592639583,47.700983315861919,5477,THEFT-SHOPLIFTING,Theft,2014-03-26T16:34:00.000Z,2014-03-26T16:34:00.000Z,4700 Block Of N Division St,Wednesday
-117.411232457111623,47.70116901356181,5478,THEFT-SHOPLIFTING,Theft,2014-03-26T18:32:00.000Z,2014-03-26T18:32:00.000Z,4800 Block Of N Division St,Wednesday
-117.41123454772405,47.700952284600206,5479,THEFT-SHOPLIFTING,Theft,2014-03-26T18:54:00.000Z,2014-03-26T18:54:00.000Z,4700 Block Of N Division St,Wednesday
-117.434286858194824,47.683519970469021,5480,ASSAULT-WEAPON,Assault,2014-03-26T15:23:00.000Z,2014-03-26T15:23:00.000Z,1500 Block Of W Grace Av,Wednesday
-117.410901596787809,47.659260680016395,5481,VEH-PROWL,Vehicle Prowling,2014-03-26T22:00:00.000Z,2014-03-27T00:15:00.000Z,200 Block Of N Division St,Wednesday
-117.410901596787809,47.659260680016395,5482,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T22:00:00.000Z,2014-03-27T00:15:00.000Z,200 Block Of N Division St,Wednesday
-117.392277808635384,47.697653520108084,5483,ASSAULT-SIMPLE,Assault,2014-03-27T00:20:00.000Z,2014-03-27T00:20:00.000Z,1200 Block Of E Longfellow Av,Thursday
-117.426680588377934,47.674025634825384,5484,ROBBERY,Robbery,2014-03-27T00:56:00.000Z,2014-03-27T00:56:00.000Z,N Monroe St,Thursday
-117.445825162195945,47.666240869319154,5485,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-27T01:50:00.000Z,2014-03-27T01:54:00.000Z,1000 Block Of N Nettleton St,Thursday
-117.369700826831661,47.675050883375036,5486,VEH-PROWL,Vehicle Prowling,2014-03-27T02:00:00.000Z,2014-03-27T02:20:00.000Z,1800 Block Of N Nelson St,Thursday
-117.423709140117893,47.65442558900763,5487,ASSAULT-SIMPLE,Assault,2014-03-27T01:34:00.000Z,2014-03-27T01:34:00.000Z,200 Block Of S Post St,Thursday
-117.421916893021788,47.689952927435449,5488,ASSAULT-SIMPLE,Assault,2014-03-27T02:04:00.000Z,2014-03-27T02:04:00.000Z,700 Block Of W Glass Av,Thursday
-117.380244683000853,47.690332744812764,5489,VEH-PROWL,Vehicle Prowling,2014-03-26T22:00:00.000Z,2014-03-27T05:30:00.000Z,2000 Block Of E Glass Av,Wednesday
-117.404595826164652,47.686985000020798,5490,VEH-PROWL,Vehicle Prowling,2014-03-27T01:00:00.000Z,2014-03-27T05:00:00.000Z,400 Block Of E Dalton Av,Thursday
-117.404595826164652,47.686985000020798,5491,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-27T01:00:00.000Z,2014-03-27T05:00:00.000Z,400 Block Of E Dalton Av,Thursday
-117.408596612857565,47.733114568563913,5492,VEH-PROWL,Vehicle Prowling,2014-03-26T21:30:00.000Z,2014-03-27T06:00:00.000Z,100 Block Of E Stonewall Av,Wednesday
-117.408596612857565,47.733114568563913,5493,MALICIOUS MISCHIEF,Malicious Mischief,2014-03-26T21:30:00.000Z,2014-03-27T06:00:00.000Z,100 Block Of E Stonewall Av,Wednesday
-117.371848229872995,47.669655106230508,5494,VEH-PROWL,Vehicle Prowling,2014-03-26T14:00:00.000Z,2014-03-27T06:35:00.000Z,2600 Block Of E Sharp Av,Wednesday
-117.388267105390852,47.703023505044492,5495,VEH-THEFT,Vehicle Theft,2014-03-27T06:52:00.000Z,2014-03-27T06:52:00.000Z,1500 Block Of E Olympic Av,Thursday
-117.399367063937007,47.673745797174824,5496,BURGLARY-RESIDNTL,Burglary,2014-03-27T06:45:00.000Z,2014-03-27T06:45:00.000Z,700 Block Of E Nora Av,Thursday
-117.398326001487376,47.736735256433313,5497,VEH-THEFT AUTO PARTS,Vehicle Theft,2014-03-27T07:30:00.000Z,2014-03-27T08:00:00.000Z,800 Block Of E Magnesium Rd,Thursday
